Groups:
USB_Transceiver:USB_Transceiver_Inst|Address[6..0] =, USB_Transceiver:USB_Transceiver_Inst|Address[6], USB_Transceiver:USB_Transceiver_Inst|Address[5], USB_Transceiver:USB_Transceiver_Inst|Address[4], USB_Transceiver:USB_Transceiver_Inst|Address[3], USB_Transceiver:USB_Transceiver_Inst|Address[2], USB_Transceiver:USB_Transceiver_Inst|Address[1], USB_Transceiver:USB_Transceiver_Inst|Address[0],  hex
USB_Transceiver:USB_Transceiver_Inst|Endpoint[3..0] =, USB_Transceiver:USB_Transceiver_Inst|Endpoint[3], USB_Transceiver:USB_Transceiver_Inst|Endpoint[2], USB_Transceiver:USB_Transceiver_Inst|Endpoint[1], USB_Transceiver:USB_Transceiver_Inst|Endpoint[0],  hex
USB_Transceiver:USB_Transceiver_Inst|FrameNumber[10..0] =, USB_Transceiver:USB_Transceiver_Inst|FrameNumber[10], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[9], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[8], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[7], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[6], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[5], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[4], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[3], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[2], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[1], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[0],  hex
USB_Transceiver:USB_Transceiver_Inst|OUT_Data[7..0] =, USB_Transceiver:USB_Transceiver_Inst|OUT_Data[7], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[6], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[5], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[4], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[3], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[2], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[1], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[0],  hex
USB_Transceiver:USB_Transceiver_Inst|IN_Data[7..0] =, USB_Transceiver:USB_Transceiver_Inst|IN_Data[7], USB_Transceiver:USB_Transceiver_Inst|IN_Data[6], USB_Transceiver:USB_Transceiver_Inst|IN_Data[5], USB_Transceiver:USB_Transceiver_Inst|IN_Data[4], USB_Transceiver:USB_Transceiver_Inst|IN_Data[3], USB_Transceiver:USB_Transceiver_Inst|IN_Data[2], USB_Transceiver:USB_Transceiver_Inst|IN_Data[1], USB_Transceiver:USB_Transceiver_Inst|IN_Data[0],  hex
USB_Transceiver:USB_Transceiver_Inst|State =, USB_Transceiver:USB_Transceiver_Inst|State.WaitForHandshake, USB_Transceiver:USB_Transceiver_Inst|State.WaitForData, USB_Transceiver:USB_Transceiver_Inst|State.SendHandshake, USB_Transceiver:USB_Transceiver_Inst|State.SendDataHeader, USB_Transceiver:USB_Transceiver_Inst|State.SendData, USB_Transceiver:USB_Transceiver_Inst|State.SendCRC, USB_Transceiver:USB_Transceiver_Inst|State.ReceiveToken, USB_Transceiver:USB_Transceiver_Inst|State.ReceiveData, USB_Transceiver:USB_Transceiver_Inst|State.Ignore, USB_Transceiver:USB_Transceiver_Inst|State.Idle,  binary
State =, State.SendData, State.Idle, State.GetValueLow, State.GetValueHigh, State.GetRequest, State.GetLengthLow, State.GetLengthHigh, State.GetIndexLow, State.GetIndexHigh, State.GetDescriptor, State.GetAck,  binary
Descriptor_Address[9..0] =, Descriptor_Address[9], Descriptor_Address[8], Descriptor_Address[7], Descriptor_Address[6], Descriptor_Address[5], Descriptor_Address[4], Descriptor_Address[3], Descriptor_Address[2], Descriptor_Address[1], Descriptor_Address[0],  hex
ByteCount[6..0] =, ByteCount[6], ByteCount[5], ByteCount[4], ByteCount[3], ByteCount[2], ByteCount[1], ByteCount[0],  hex
DataSize[7..0] =, DataSize[7], DataSize[6], DataSize[5], DataSize[4], DataSize[3], DataSize[2], DataSize[1], DataSize[0],  hex

Data:
time unit: ps, USB_D_P, USB_D_N, USB_Transceiver:USB_Transceiver_Inst|USB_NRZI:USB_NRZI_inst|RxData, USB_Transceiver:USB_Transceiver_Inst|USB_NRZI:USB_NRZI_inst|RxStop, USB_Transceiver:USB_Transceiver_Inst|USB_NRZI:USB_NRZI_inst|RxValid, USB_Transceiver:USB_Transceiver_Inst|Address[6..0], USB_Transceiver:USB_Transceiver_Inst|Address[6], USB_Transceiver:USB_Transceiver_Inst|Address[5], USB_Transceiver:USB_Transceiver_Inst|Address[4], USB_Transceiver:USB_Transceiver_Inst|Address[3], USB_Transceiver:USB_Transceiver_Inst|Address[2], USB_Transceiver:USB_Transceiver_Inst|Address[1], USB_Transceiver:USB_Transceiver_Inst|Address[0], USB_Transceiver:USB_Transceiver_Inst|Endpoint[3..0], USB_Transceiver:USB_Transceiver_Inst|Endpoint[3], USB_Transceiver:USB_Transceiver_Inst|Endpoint[2], USB_Transceiver:USB_Transceiver_Inst|Endpoint[1], USB_Transceiver:USB_Transceiver_Inst|Endpoint[0], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[10..0], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[10], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[9], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[8], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[7], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[6], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[5], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[4], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[3], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[2], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[1], USB_Transceiver:USB_Transceiver_Inst|FrameNumber[0], Stall, USB_Transceiver:USB_Transceiver_Inst|Error, USB_Transceiver:USB_Transceiver_Inst|NRZI_TxData, USB_Transceiver:USB_Transceiver_Inst|NRZI_TxSend, USB_Transceiver:USB_Transceiver_Inst|USB_NRZI:USB_NRZI_inst|TxNext, USB_Transceiver:USB_Transceiver_Inst|OUT_Setup, USB_Transceiver:USB_Transceiver_Inst|OUT_SoP, USB_Transceiver:USB_Transceiver_Inst|OUT_EoP, USB_Transceiver:USB_Transceiver_Inst|OUT_WaitRequest, USB_Transceiver:USB_Transceiver_Inst|OUT_Data[7..0], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[7], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[6], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[5], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[4], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[3], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[2], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[1], USB_Transceiver:USB_Transceiver_Inst|OUT_Data[0], USB_Transceiver:USB_Transceiver_Inst|OUT_Valid, USB_Transceiver:USB_Transceiver_Inst|OUT_Isochronous, USB_Transceiver:USB_Transceiver_Inst|IN_Sequence, USB_Transceiver:USB_Transceiver_Inst|IN_Data[7..0], USB_Transceiver:USB_Transceiver_Inst|IN_Data[7], USB_Transceiver:USB_Transceiver_Inst|IN_Data[6], USB_Transceiver:USB_Transceiver_Inst|IN_Data[5], USB_Transceiver:USB_Transceiver_Inst|IN_Data[4], USB_Transceiver:USB_Transceiver_Inst|IN_Data[3], USB_Transceiver:USB_Transceiver_Inst|IN_Data[2], USB_Transceiver:USB_Transceiver_Inst|IN_Data[1], USB_Transceiver:USB_Transceiver_Inst|IN_Data[0], USB_Transceiver:USB_Transceiver_Inst|IN_Ready, USB_Transceiver:USB_Transceiver_Inst|IN_ZeroLength, USB_Transceiver:USB_Transceiver_Inst|IN_WaitRequest, USB_Transceiver:USB_Transceiver_Inst|IN_Ack, USB_Transceiver:USB_Transceiver_Inst|IN_Isochronous, USB_Transceiver:USB_Transceiver_Inst|State, USB_Transceiver:USB_Transceiver_Inst|State.WaitForHandshake, USB_Transceiver:USB_Transceiver_Inst|State.WaitForData, USB_Transceiver:USB_Transceiver_Inst|State.SendHandshake, USB_Transceiver:USB_Transceiver_Inst|State.SendDataHeader, USB_Transceiver:USB_Transceiver_Inst|State.SendData, USB_Transceiver:USB_Transceiver_Inst|State.SendCRC, USB_Transceiver:USB_Transceiver_Inst|State.ReceiveToken, USB_Transceiver:USB_Transceiver_Inst|State.ReceiveData, USB_Transceiver:USB_Transceiver_Inst|State.Ignore, USB_Transceiver:USB_Transceiver_Inst|State.Idle, State, State.SendData, State.Idle, State.GetValueLow, State.GetValueHigh, State.GetRequest, State.GetLengthLow, State.GetLengthHigh, State.GetIndexLow, State.GetIndexHigh, State.GetDescriptor, State.GetAck, Descriptor_Address[9..0], Descriptor_Address[9], Descriptor_Address[8], Descriptor_Address[7], Descriptor_Address[6], Descriptor_Address[5], Descriptor_Address[4], Descriptor_Address[3], Descriptor_Address[2], Descriptor_Address[1], Descriptor_Address[0], ByteCount[6..0], ByteCount[6], ByteCount[5], ByteCount[4], ByteCount[3], ByteCount[2], ByteCount[1], ByteCount[0], DataSize[7..0], DataSize[7], DataSize[6], DataSize[5], DataSize[4], DataSize[3], DataSize[2], DataSize[1], DataSize[0], 
270829, 0, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
291662, 1, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
312495, 1, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
333328, 1, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
354161, 1, 0, 0, 1, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
374994, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
395827, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
416660, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
437493, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
458326, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
479159, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
499992, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
520825, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
541658, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
562491, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
583324, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
604157, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
624990, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
645823, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
666656, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
687489, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
708322, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
729155, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
749988, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
770821, 1, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0CF, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 00, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0000000001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10000000000, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 00, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 0, 0, 1, 0, 
